fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
CarSales_Tables.xlsx,DateTable:A463,125,12,0,2,0
with cetnred phosphosites Copy of ZR75-1FR tumor phosphoproteomics (Dec 2017)(9578) (1).xlsx,summary:G830346,615,1,0,1,0
Regression.xlsx,Residual_Tests:M4,333,8,0,8,0
DePalma_Excel StarterBook.xlsx,Stats Table:F1127,341,1,0,1,0
94.xlsx,Arkusz1:V1334,1673,4,0,3,0
StarterBook_AY.xlsx,Sheet4:D5,124,4,0,1,0
ggez.xlsx,NewOne:F4964,198,1,0,1,0
output_movie_final.xlsx,Base:M2,2528,1,0,1,0
matriz actualizada.xlsx,Calificación riesgos:D1,11710,67,1,67,1
20200903_WeeklyBankniftyExpiry_Kirubakaran.xlsx,expiry trades:D3,146,12,0,8,0
h9zhgzkt03.06.2018.xlsx,例:D922,422,3,0,1,0
Combined Packet Configurator (1.6.22).xlsx,Data Merge Templates:A1,337,2613,11,2613,12
이정인_퍼셉트론엑셀.xlsx,Sheet1:F3,3612,7,0,4,0
浙江省（杭温金宁）七年级下英语期中试卷分析的副本.xlsx,知识树内容:X5,291,5,0,5,0
xsl_table_generator.xlsx,DataDictionary.04:G303,99,1,0,1,0
REMISIONES-- FEBRERO          --- 2 0 1 6.xlsx,REM OBRADOR :B4,3192,1,0,1,0
LouisvilleMetro_Covid-19_Data_January262021.xlsx,Mann-Kendall Trend Tests - BETA:A91,50,7,0,5,0
Plot2.xlsx,Sheet1:C3,300,10,1,9,1
eCwEItsHZq6n07bp1B7JRR4nqHLhroEVLzef5SMlmRwQvwclCryh0pwvRR2S.xlsx,Ejercicio practico:F52,31,18,0,16,0
AwraqData.xlsx,Data:Y12921,92,1,0,1,0
各県いわし_181004_カタクチ.xlsx,マイワシ:B27,416,15,1,15,1
股票_LLT模型-带止损-实盘记录优化版.xlsx,LLT差分理论值:H2,1255,9,0,7,0
ML_labeled.xlsx,listing2cleaned:AJ66085,281,2,0,1,0
WV_Lincoln.xlsx,AL_asphalt material:D26575,779,45,0,37,0
gitpw32.xlsx,by date:D2627,974,1,0,1,0
工作簿1 - 副本-20181123103710088.xlsx,不良明细:CBJ5,256,1,1,1,1
Sample - Superstore - completed.xlsx,Orders:S4441,214,1,0,1,0
SAM-0.2 OR10x100-0.25_3 dataset analysis.xlsx,State026:B44,757,6,0,1,0
Multilateral - 32banks_40000txns - Final - Copy.xlsx,4banks 5000txn - elim templ:E5,2147,7,0,7,0
工作簿1 - 副本-20181124100710017.xlsx,不良明细:CBJ5,248,1,0,1,0
breastcancer_mcar_uniformity_of_cell_size_consolidado.xlsx,breastcancer_mcar_#campo#_20:B35,407,43,0,43,0
Dataset MIR-QBSH.xlsx,Sheet1:D414,244,9,0,9,0
KickstarterData.xlsx,Sheet5:C5,216,4,0,1,0
Ann Nguyen_Excel_HW_01.xlsx,Bonus:B10,341,4,0,1,0
relacao_geral_-_vodanet_-_04-04-2014.xlsx,Anatel:N1213,224,1,0,1,0
Gabarit_StatistiquesDescriptives.xlsx,Calculs:B10014,735,30,0,30,0
zammo_1_nogrants.xlsx,Percentiles:B2,2837,716,11,713,11
Reporte Resultados.xlsx,Estadisica Playa:G50,2936,46,0,45,0
SAM-0.2 OR30x100-0.25_9 dataset analysis.xlsx,State026:B88,840,6,1,1,1
Kickstarter_Challenge_updated.xlsx,Outcomes Based on Goals:C3,358,4,0,1,0
Anno 2015.xlsx,Prezzi-Prices:B5575,530,3,0,2,0
WC_Temp_Loggers.xlsx,2016:A181,1005,1,0,1,0
300-recommended.xlsx,sales data gen:U267,372,5,0,2,0
SchedulamaticAugB2010.xlsx,Classes:F123,98,7,1,2,1
monte.xlsx,Sheet1:B4,59636,5,0,5,0
protein_coding_gene_vlookup.xlsx,genename:A780,234,1,0,1,0
Fact2Sheet_Corona_20200622.xlsx,7_Average_Fat:AU67,1659,144,1,97,2
venus1650pt.xlsx,soptv:AL92,47,1,0,1,0
SAM-0.01 OR30x100-0.25_3 dataset analysis.xlsx,State026:B88,796,6,0,1,0
Weekly-covid-admissions-and-beds-publication-210304.xlsx,MV beds COVID:B333,1288,428,3,428,3
AnalisisEstadistico.xlsx,GrafoRegular_50%Ady:B1,193,3,0,1,0
crypto_valuations.xlsx,Watchlist:H54661,4939,2,0,1,0
BASE MAESTRA 13 DE ENERO 2021.xlsx,VINCULADOS:AC4,115,3,0,1,0
or_embeddings_resolved.xlsx,Sheet1:F618,460,4,0,2,0
S_141_164_09-09-08-46-52.xlsx,Form:F11450,298,3,0,3,0
HFRI Indices 3.30.2015.xlsx,Indices:BB34,212,2,0,1,0
Known Distributions.xlsx,Fun with colors:C4004,278,1,0,1,0
projectexcel.xlsx,DA007:F8,58,3,0,3,0
KB08_FC_1-2_nachher.xlsx,Berechnung_Yu&Stand:DT14,17844,1102,14,1094,14
Detalle Facturacion Masivo 1677039.xlsx,INFO DADORES:BP2256,1610,13,0,13,0
Real-Statistics-Multivariate-Examples.xlsx,Factor:E18,691,146,1,144,2
DATA_NEW_MODEL.xlsx,MODEL:D73,375,126,2,122,2
visualisations.xlsx,Sheet1 (3):A3,652,2,0,2,0
StarterBook-Enoc.xlsx,Bonus:B10,59,4,0,1,0
工作簿1 - 副本-20181123094744273.xlsx,不良明细:CBJ5,258,1,0,1,0
District_Dairy_Distances.xlsx,distance_matrix:T2,4374,1,0,1,0
工作簿1-20181122160051696.xlsx,不良明细:CBJ5,249,1,0,1,0
x3s4iqs9vc.06.2018.xlsx,例:D922,342,3,0,1,0
IUCP_MIPRO_2017.xlsx,Base:AG67,348,112,1,55,1
YODA_TimeSeries_TEMPLATE_DRAFT.xlsx,YODA File:C2,167,3,0,3,0
GL_Driver_Safety_Report_ferguson_20211009_084634.xlsx,Report:C6,120,1,0,1,0
Практика задание 1-11. ПИ18-2 Никитин Роман Андреевич.xlsx,4:AB3,641,8,0,8,0
GL_Driver_Safety_Report_ferguson_20211018_191931.xlsx,Report:C6,111,1,0,1,0
VaR_analysis_run2.xlsx,EQ:G186,394,12,0,12,0
Excel Homework.xlsx,Outcomes by Goal:B12,213,4,0,1,0
Base Bicentenario 2016-20 - Original 21.05.14.xlsx,2019-20 Recorrido Maipu:F466,1268,5,0,5,0
FY21 Attendance Tracker_Final.xlsx,JUL:A2,214,1,0,1,0
工作簿1 - 副本-20181124102621396.xlsx,不良明细:CBJ5,319,1,0,1,0
store sales.xlsx,Store Sales:F1765,544,5,0,5,0
StarterBook_solution.xlsx,Category Analysis:A3,249,4,0,4,0
salesDistinct.xlsx,FirstSaleDistinct:B254,2732,3,0,1,0
Dead volume calculation for adiabatic.xlsx,850:F2028,311,1,0,1,0
nnERA.xlsx,nnERA:G1103,229,3,0,1,0
sports minus athletics and hockey.xlsx,Sheet1:I641,89,1,0,1,0
Poblacion Peru 2020 Dpto Prov Dist Final INEI-actualizado.xlsx,PIRAMIDE:F11,386,7,0,6,0
Hanging Pendulum Tests - Complied.xlsx,Hanging Pendulum Test - Trial 3:B2,93,2,0,1,0
Zoe-SCS-IL-MP2-1IP.xlsx,MP2-ACCT:L5,441,29,0,29,0
Seyhan's Work.xlsx,CA 100%Sat HPF:B3,152,6,0,4,0
gpr_daily_latest.xlsx,Sheet1:C6317,1029,6,0,3,0
EIoF_CashFlow_NoStorage_MN.xlsx,Assumptions (NG):X190,7258,155,2,155,3
dutch_quigley__9367__gbs0711pos.xlsx,Position:Z2,916,49,0,26,1
produceSales.xlsx,Sheet:C22908,310,1,0,1,0
Project 3 - EDA-2.xlsx,Copy of DataExport_2020:N1,1312,1,0,1,0
Courbes.xlsx,Recal:D2,133,19,0,19,0
Currency_Spot.xlsx,Spots:A734,565,1,0,1,0
Kickstarter-Challenge.xlsx,Outcomes Based on Goals:D8,159,4,0,1,0
ReporteAuditoriaTelconet_v4 2019.xlsx,MovimientoFacturacion:Y30754,2795,6,0,5,0
JRC-IDEES-2015_Residential_EL.xlsx,RES_summary:O6,2021,13,0,12,0
2021_country.xlsx,Data:EH206,696,2,0,1,0
StarterBook NH.xlsx,Sheet1:N1979,336,2,0,1,0
Train_dataset.xlsx,Diuresis_TS:F7259,61,1,0,1,0
G-挂机关卡表.xlsx,草稿:W62,3373,1,0,1,0
SFR052016_KS4_Institution.xlsx,INDEX:A2262,533,7,0,6,1
2019-06-15-0919_persicaria_campanulata.xlsx,Measurements:E13,769,20,0,5,0
SiMP student data .xlsx,I-V_curve_old:H1,147,2,0,1,0
cews-calculation-p1-4.xlsx,Step 2a) Weekly (52):B438,711,5,0,1,0
play-analysis.xlsx,Play Outcomes by Goals:C11,445,4,0,1,0
Excel Project By Brian J 5-2021.xlsx,Bonus Satisitcal Analysis:B35,168,6,0,6,0
three_factor_storage.xlsx,Storage:P6,79,3,0,3,0
telefony.xlsx,Arkusz4:A2,441,4,0,2,0
Real-Statistics-Math-Topics-Examples.xlsx,Varimax 1:C11,1113,1649,25,1571,26
Scripps_150_JR.xlsx,Assay Definition:A586,296,1,0,1,0
60-5.xlsx,Load-Displacement:D25214,312,11,0,4,0
T09-2019 NHA MAY1.xlsx,chia CN boc xe:B29,452,16,0,1,0
homd_ncbi_blast_all_tophits-fd-21_name_compare.xlsx,Sheet1:AE698,278,6,0,4,0
Exploratory_random.xlsx,Calcs:A13557,11130,20,0,1,0
工作簿1-20181122154759487.xlsx,不良明细:CBJ5,235,1,0,1,0
SFOWeather2014Hourly.xlsx,SFOWeather2014Hourly:D8071,490,2,0,1,0
COVID-19 w Polsce.xlsx,Wzrost w województwach:B24,2110,2476,29,2476,31
Model_CatLigSim_Analysis.xlsx,Sheet1:B14465,1207,2,0,2,0
工作簿1-20181122170147443.xlsx,不良明细:CBJ5,243,1,0,1,0
ScoreBoard Arduino Code.xlsx,Defines III:A18,1998,59,0,59,0
myodds_20212022_newleagues.xlsx,3way:G804,1161,13,1,2,1
Capacity_Compound_Training_Program.xlsx,基础数据:C6,218,6,0,6,0
VIL-2016-03.xlsx,MAR 5:Q15,123,8,0,8,0
data-1-1-3-StarterBook - Pedro Trovao.xlsx,Kickstarter:J3725,125,1,0,1,0
2019tb.xlsx,2241:L58,764,6,0,6,0
COVID.xlsx,Sheet2:H31168,2848,1,0,1,0
2019-03-10_Laohu_us_profit_income_year.xlsx,2019-03-10_Laohu_us_profit_inco:R3576,269,1,0,1,1
ESP - Working - data-1-1-3-StarterBook - 20211229 v2.xlsx,Kickstarter:D437,121,1,0,1,0
Fact2Sheet_Corona_20200513.xlsx,Dashboard:B2,667,837,10,837,11
OilCropsAllTables.xlsx,tab6:C147,127,10,0,9,0
JRC-IDEES-2015_Residential_FR.xlsx,RES_summary:O6,2017,13,0,12,0
500krows.xlsx,500krows:C48971,3591,1,0,1,0
relacao_geral_-_vodanet_-_25-08-2014.xlsx,Anatel:N1213,226,1,0,1,1
basic_function.xlsx,Sheet3:H9,457,3,0,3,0
semobj_neurocomp_sighted_visual_final_praxishid.xlsx,Total-Smoothed:B26,2073,88,1,88,1
150squarewave.xlsx,F0008CH1:E587434,63,3,0,3,0
Apps_2018_19.xlsx,Apps:G1290,161,1,0,1,0
USEEIOv1.1_Satellite_Land.xlsx,Corr_Activity_Land_to_EPA:E617,179,5,0,3,0
Kickstarter-Challenge correct.xlsx,Outcomes Based On Goals:D12,238,5,0,3,0
Wykresy.xlsx,k = 50:E647,115,2,0,2,0
Real-Statistics-Examples-Non-Parametric-2.xlsx,MK:C7,274,38,0,38,0
CLM_ER_NA_g010pm_r100_Lm030__323__001.xlsx,CpmFilter:CV1,1899,8,0,3,0
C3-W2-Final-Assessment.xlsx,Data:Q233,247,7,0,4,0
工作簿1 - 副本-20181124100631551.xlsx,不良明细:CBJ5,235,1,0,1,0
17_analysis_TX16S_right_middle_aligned_stock_magnets_minus100digits.xlsx,Logged data:H3832,604,1,0,1,0
2019-06-15-0845_datisca_cannabina.xlsx,Measurements:E13,755,20,0,5,0
rcv_ep2.xlsx,rcv_ep2:BGJ123,2691,3,0,3,0
TGFB top 100 log new fold change.xlsx,TGFB top 100 log:D383,264,4,0,3,0
DivyaNitinNaidu_Mealpal - Data Analyst Case.xlsx,Q1:D185,49,3,0,3,0
Copy of Act_Peeler_QEP.xlsx,Survey Point:E5129,95,1,0,1,0
CDBGFY18calc.xlsx,reallocations and reductions:I9,158,4,0,3,0
GLofChewang2017.xlsx,管理费用GL:B28,1174,2,0,2,0
20110728_Swan River Master Data_ all data P1 to P3-2.xlsx,P2_Temp Corr Bacteria:R2,206,32,1,32,1
tempbase.xlsx,Sheet1:A339157,135,1,0,1,0
LEITE_COMPOSICAO.xlsx,Plan1:Q788,718,9,0,7,0
blocc2.91 17th Mar 16_35.xlsx,LocationAdj:K22,141,24,0,24,0
Copy of MATERAI new (Autosaved) (Autosaved) (Autosaved) (Autosaved).xlsx,September_14:E7,342,46,0,24,0
GLab_SC2_sequencing_data.xlsx,yale-N1-std-curve:J2,445,3,0,2,0
Final DZ Data - Mar 19.xlsx,Labels:C3999,184,2,0,1,0
SubRes_IND_Techs.xlsx,IND_Vehicles_new:E2,2016,324,4,320,4
Kickstarter Data Set v2.xlsx,Outcomes Based on Goals:D6,155,2,0,1,0
Dec 2021 - Cord Cutting Wizard - Public.xlsx,Analysis:S20,430,29,0,19,1
cews-calculation-p7-9.xlsx,Step 1) Rates:A14,123,7,0,6,0
Decision_Making_with_Loss_Function_Demo.xlsx,Sheet1:C12,1203,193,2,193,2
VIL-2015-04.xlsx,APR 20:Q10,134,9,0,9,0
breastcancer_mcar_single_epithelial_cell_size_consolidado.xlsx,breastcancer_mcar_#campo#_20:B11,410,43,1,43,1
Amit Data_science_11612527Amit (Recovered).xlsx,Fiter for city:F2774,108,1,0,1,0
lstm_feature_target.xlsx,Sheet1:E7954,255,2,0,1,0
CompanyIDs for SQL.xlsx,Master:L962722,767,4,0,1,0
全家台中盟立自動Sum.xlsx,估算:B3477,860,1,0,1,0
2019-06-22-0900_trochodendron_araliodes.xlsx,Measurements:C13,739,20,0,5,0
HUD_ZIP_COUNTY_092017.xlsx,Sheet1:B49392,333,1,1,1,1
EIoF_CashFlow_NoStorage_TX.xlsx,Assumptions (NG):X190,7123,155,2,155,2
Carreras Universitarias.xlsx,Códigos:C10,618,8,0,5,0
MM1-1140H-6317 w6417.xlsx,IF Response:D32,199,4,0,2,0
2019-05-09-1029_dryopteris_goldiana.xlsx,Measurements:E13,724,20,0,5,0
END2_Session2_Assignment.xlsx,Default LR:C29,5395,73,0,73,0
EOY2015_Soumya Kavi_Spandana_Grade3_28March.xlsx,Grammar Output:U2,133,1,0,1,0
S1-08082020_importar - copia.xlsx,FILTRO:E794,2846,4,0,2,0
FisherWilcoxon.xlsx,Sheet1:Y8001,708,8,0,5,0
Mouginot_pnas.1904242116.sd02.xlsx,(2) MB_GIS:P11,211,222,2,220,3
Sales Report VIRGIN MEGASTORE UAE - Aug.xlsx,Weekly-VMS-QTY:E85,894,32,0,32,0
Klinse-za capture and demographics_210521.xlsx,Adult-Capt:L125,90,6,0,6,0
ejemplo.xlsx,datos sap:B21719,138,1,0,1,0
2019 Publications_New Updates_2020 04 25.xlsx,Total Faculty by Weight - V2.0:A8,856,1,0,1,0
diauxic_raw_ratios_RG.xlsx,clustering_MaxDistance:C5,857,16,1,2,1
StarterBook_Booth.xlsx,Sheet1:E1243,392,2,0,1,0
TemplateChiTietLuong.xlsx,BangChiTietLuong:AG171,260,3,0,3,0
R13yeardata5.xlsx,Dump:C7353,859,5,0,1,0
Revenue Data.xlsx,Income Statement:C27,129,11,0,11,0
task_27_13.xlsx,B:B42939,2138,7,0,5,0
loop1000_latency_run3.xlsx,loop1000_latency_run3:F12256,467,6,0,5,0
Xiaomi India Case.xlsx,Data:G42801,8917,20,0,17,0
Task 3.xlsx,new cust:S1,1328,2,0,1,0
pick list1506.xlsx,sy:C89,869,4,0,3,0
GPSC_CTD_2016.10.28.xlsx,CTD:Q16844,130,1,0,1,0
Spreadsheets_Exercises_Solutions.xlsx,CorrTest:F10,2546,1,0,1,0
Results_APP.xlsx,alp04:O43,371,9,0,8,0
riddler_classic_20200228.xlsx,sim:A5905,2003,18,0,2,0
CompletedTable.xlsx,Bonus:B3,393,4,0,1,0
StarterBook_excel.xlsx,Bonus Work:D8,224,4,0,1,0
Fact2Sheet_Corona_20200520.xlsx,LastWeek:BF203,656,16,0,9,0
aggregates_to_indicators.xlsx,subscriber_density:C79,285,3,0,1,0
SL_hw_week1.xlsx,Sheet7:D9,212,4,0,1,0
MLIAM10unc_model.xlsx,econlow:E5,4096,48,1,11,1
111 - 112 - 15.xlsx,Q11-VND:I12,149,5,0,3,0
newcims.xlsx,07-Компонент:A2,35,3,0,3,0
工作簿1-20181122134442322.xlsx,不良明细:CBJ5,410,1,0,1,0
work.xlsx,open:D30478,856,1,0,1,0
zammo_0.xlsx,Percentiles:B2,2845,716,12,713,12
工作簿1-20181122135753742.xlsx,不良明细:CBJ5,247,1,1,1,1
UnitedStates.xlsx,data_aggregate:H1,7417,2,0,2,0
GRIPS Bundle Sequence.xlsx,B:B6,147,5,0,4,0
publishedweek112021_age_bands.xlsx,all causes:E12,236,39,0,39,0
projectdata-nyse project2.xlsx,Task3:H12,124,21,1,21,1
WHITEWTR.xlsx,WHITEWTR:B22431,965,1,0,1,0
В12УВ_03_20160111 full.xlsx,Фильтр. Сигналы2:H2,234,2,0,1,0
AIY dauers CO2.xlsx,6033:F150,371,13,0,12,0
Kickstarter_Challenges - Final.xlsx,Outcomes based on Goals:D3,291,4,0,1,0
Mendely- Economic Index.xlsx,Sheet2:H31168,2907,1,0,1,0
ATR_comparitive_evaluation_JATEToolkit.xlsx,manual extrac. multi word terms:A34,215,3,0,3,0
TMC5160_Calculations.xlsx,Microstep Table:C10,165,15,0,11,0
2.FinalBook.xlsx,Sheet1:E2139,373,2,0,1,0
mlmooces18pre.xlsx,asuntosimportancia:E891,59,1,0,1,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127163205652.xlsx,不良明细:LI5,333,1,0,1,0
myodds_history_20212022_new_leagues_decisionmodel.xlsx,OV-UN model DIVS:C9,377,15,0,14,0
vstoxx_march_2014.xlsx,VSTOXX Futures:F462,634,1,0,1,0
skilllevel.xlsx,skillLevel:L5,682,5,1,5,1
Cal DDBL 2076-77.xlsx,tsholder:J474,4080,22,0,22,0
MM1-0222HSM.xlsx,IF Response:D103,258,3,0,2,0
Kickstarter Excel.xlsx,Bonus:B7,227,4,0,1,0
宁波市三类房建土地数据汇总2015-20200604 - 副本.xlsx,Sheet1:O7858,210,2,0,2,0
2019-06-18-0746_polystichum_setiferum.xlsx,Measurements:E13,803,20,0,5,0
Figure 3_4.29.2020_KOs_EC#s_For_GHs_In_Families.xlsx,Sheet1:AM489,176,1,0,1,0
Base de datos clientes ventas v7.xlsx,Lotes:D3,3402,18,0,16,0
Outbound_202001.xlsx,Sheet2:CN1022,776,1,0,1,0
ITResearch_NB_Report-9`21.xlsx,Summary:D151,311,3,1,3,1
Historic_Nashville_City_Cemetery_Interments__1846-1979 (version 1).xlsx,Historic_Nashville_City_Cemeter:U6,1337,1,0,1,0
Joystick Piloting formulas and calculations Rev 0 _ Vu's comments.xlsx,Basics:D118,15613,37,0,23,0
SAM-0.2 OR5x100-0.75_5 dataset analysis.xlsx,State026:B66,734,6,0,1,0
laravel-excel-SM4FiJ3ddJt468xz3LTadLiwIoisAsHl.xlsx,MEI 2018:E272,1451,3,0,2,0
2019-06-18-1042_vaccinium_deliciosum.xlsx,Measurements:E13,776,20,0,5,0
工作簿1-20181122140450973.xlsx,不良明细:CBJ5,253,1,0,1,0
PData.xlsx,CpDataCoefficients:B2411,636,89,1,75,1
EC07.xlsx,IVP-Euler:D4,1247,15,0,15,0
Contacts_Script.xlsx,OLP-ESB Reason Codes:D2,332,1,0,1,0
Business Cycle Numbers Original.xlsx,MONTHLY DATA:C656,475,23,0,17,0
impactPi.xlsx,picam-0-0:B1,362,1,0,1,0
KickStarter Homework.xlsx,Analysis Sheet:O1051,433,5,0,4,0
Coptic-Arabic Text Alignment Results.xlsx,(Dev) Alignment:A423916,549,69,1,15,1
Higgs_XSBR_YR4_update.xlsx,YR4 SM 8TeV:CP29,298,11,1,4,1
Z.8_Miejscowosci_ludnosc-wedlug-wyksztalcenia-w-wieku-15-lat-i-wiecej_dane-dla-K.Filipek_M.Niziol(1).xlsx,2002 - Małopolskie:Y1569,932,20,1,16,1
april-1-2021.xlsx,TestingByDate (Test Date):C3,341,2,0,1,0
BBG_Security_Application_User_List_v5_2.xlsx,Position:BF5,26418,1,0,1,0
Master-Calculations-Global-WASH-CBA_GLOBAL_PUBLIC_VERSION5.xlsx,CALCULATIONS:S82,70569,2197,28,129,30
laravel-excel-V7rUordU4P8FUAXfw4EwrX5xJLlbzpPr.xlsx,Actual Cost Autocount:L3516,305,22,0,21,0
Mates.xlsx,Black Games:D339,499,3,0,1,0
2019-06-15-0756_dryopteris_goldiana.xlsx,Measurements:C13,754,20,0,5,0
3323.xlsx,シート7:A3,1919,8,0,6,0
Hbl-Plag_worked_example.xlsx,Amphibole:C3,2485,166,2,7,2
Delay-CI-Rawdata(1).xlsx,Sheet1:B28,98,1,0,1,0
CogsleyServices-SalesData-Finish.xlsx,Sales:G3861,474,2,1,2,1
Detalle Facturacion GGCC 1594986.xlsx,Cartola 1594986:L41,445,9,0,5,0
Sc01 Group5 2D task 1 and 2 Excel.xlsx,Update data (rmv coll- add pow):AD4591,489,3,0,1,0
Real-Statistics-Examples-ANOVA-2.xlsx,ANOVA Match 2.3:B10,338,238,3,233,3
Kickstarter_challenge.xlsx.xlsx,Outcomes Based on Goals:D3,165,4,0,1,0
company_symbols_and_names - Working.xlsx,Public:B3390,82,2,0,2,0
Повороты в плоскости(фильтр Маджвика).xlsx,Обработка:Q10,2571,65,1,65,1
Wqqqqqqqqqqqqqqqqqqqqq-20181127164701319.xlsx,不良明细:LI5,248,1,0,1,0
ВА12ОВ_03_20151204 full.xlsx,Фильтр. Сигналы2:H2,257,2,0,1,0
Финплан_new.xlsx,План-Факт:B4,595,1866,35,1866,37
Weekly-covid-admissions-and-beds-publication-220106.xlsx,Adult G&A Bed Occupied NonCOVID:B920,757,192,2,192,2
pricing research.xlsx,TV- Video and Feature Film:K2,340,8,0,7,0
Billimoria01.xlsx,Certification:X144,237,12,0,12,0
KickstarterStats_Solved.xlsx,Outcomes Based on Goal:D2,386,4,0,1,0
CPData.xlsx,Test Data 5.0:P880334,219,48,0,48,0
Population_Forecast_adjusted_Version 1 23.xlsx,Using_world_bank_mobile_pen_Pop:K209,259,20,1,3,1
ITResearch_NB_Report-10`21.xlsx,RET:A192,358,3,0,1,0
Daily Sales Info.....xlsx,Total:F16,269,17,0,17,0
Day1.xlsx,P2:B7,8197,215,2,60,3
VIL-2014-12.xlsx,DEC 20:Q10,128,9,0,9,0
SAM-0.02 OR10x100-0.50_7 dataset analysis.xlsx,State026:B44,885,6,0,1,0
AEA03CO028802_Complemento5_1552015155214199.xlsx,INVERSIONES:C36,670,126,1,125,1
Tio Cash Master 1800 ratio fam all flags.xlsx,1800 ratio fam find 7 labels:G399,11919,394,3,2,3
PRODUCT BUILDER 20201203 BK.xlsx,Gia tri XM:E47,3777,20,1,1,1
2019-06-15-1027_euptelea_polyandra.xlsx,Measurements:E13,846,20,1,5,1
breastcancer_mcar_clump_thickness_consolidado.xlsx,breastcancer_mcar_#campo#_20:B85,412,43,0,43,0
Données_cas.xlsx,produits:D27,84,1,0,1,0
Tio Cash Master 1450 Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,461,5,0,2,0
KTCL-master-data_20170814.xlsx,All Schedules:A502,684,1,0,1,0
Data Skenario 3.xlsx,Sheet3:B2,558,6,1,5,1
Lab_sheet_v9.67.xlsx,Soil samples:P2,509,10,0,10,0
WeeklyMarketAlert_v1.0.xlsx,viz:E1,391,2,0,2,0
Andrej Sisila - Volby.xlsx,Volby 4-6:A2,952,1,0,1,0
kickstart My Chart-1.xlsx,Goal Outcome:B3,440,4,0,1,0
capstone project.xlsx,Analysis:G45,93,2,0,1,0
final_M+3sd.xlsx,Peaks:A51,231,32,1,1,1
15-3.xlsx,Load-Displacement:D25214,129,11,0,4,0
times.xlsx,file times:F7,501,2,0,2,0
Scoliosis.FPO.xlsx,Eg-Financials:U3,48107,5,0,5,0
Fact2Sheet_Corona_20200523.xlsx,LastWeek:BF203,660,16,0,9,0
GATechDSBC_ExcelChallenge_PSingleton_12132020.xlsx,Backers:B43,442,3,0,2,0
MTBF Setup Nodes and Stock Management.xlsx,Stock:B28,95,19,0,18,0
april-22-2021.xlsx,TestingByDate (Test Date):C3,606,2,0,1,0
catalogue1.xlsx,1994:B228,72,2,0,1,0
2000-14 Bairdi_ActualVsCalculatedWeight.xlsx,CRAB.BAIRDI_ACTUAL_WEIGHT:P2,154,1,0,1,0
Lab07aMT.xlsx,AppTokensProbability:B270,130,8,0,8,0
주요-01 유초 연도별 시도별 교육통계 모음(1999-2021)_210901.xlsx,07 학업중단률 및 사유:F46,305,5,0,4,0
工作簿1-20181122161542767.xlsx,不良明细:CBJ5,250,1,0,1,0
APM-7099SM Data.xlsx,Compression Points Smoothed:B68,294,2,0,2,0
Louise_Kickstarter_Data_Analysis.xlsx,Descriptive Statistics Kickstar:C13,126,1,0,1,1
应收账款.21年-4.xlsx,209:F4,736,224,1,224,1
Excel_HW_StarterBook_KB.xlsx,BONUS:D11,128,4,0,1,0
output_stock.xlsx,在庫（其他）:A1,102,6,0,6,0
Kickstarter_Challenge Submission - 10-25-20.xlsx,Outcomes Based on Goals:B10,126,4,0,1,0
HMorris_Week 1 Homework.xlsx,Bonus Analysis:B27282,213,1,0,1,0
september-30-2021.xlsx,TestingByDate (Test Date):F3,1120,2,0,1,0
6500_5TN_FTTH_Planning Antwerpen-West-FH01 20200609 rev 07.xlsx,IFH BS:BF1,1543,1,0,1,0
Kickstarter_Challenges.xlsx,Outcomes Based on Goal:C2,260,4,0,1,0
nvidia_sentiment.xlsx,nvidia_sentiment:H17318,770,4,0,1,0
2013_districts_2018sots.xlsx,Districts - IA:BA25,629,5,0,2,0
Test13_100k_lines.xlsx,Sheet1:A2,636,1,0,1,0
knn-1_resultats_50_50_10k.xlsx,Data:G1749,1129,19,0,11,0
modelrebal.xlsx,Robinhood_Sector:C22,213,33,0,25,0
PUTStrategy-RealOption-fixed.xlsx,Basic:A6,1501,52,0,45,0
Model Input Document Satisloh V2.1 Dimension- CPQ.xlsx,Configuration:A6,66,3,0,3,0
工作簿1-20181122135748867.xlsx,不良明细:CBJ5,253,1,0,1,0
Champgnat-Boaventura_1998.xlsx,Sheet1:C2,88,1,0,1,0
Расчет ШИМ.xlsx,Лист1:B4,879,4,0,2,0
spread_quest_4_update.xlsx,2_update_time:D2440,147,1,0,1,0
Multispecies seal bottleneck analysis 02_03_12.xlsx,dataset 12 reworkings:F108,443,2,0,2,1
BAU Perc of Each Fuel Used by Veh Tech.xlsx,LDVs and HDVs_all states:R11,65,1,0,1,0
Chum Modeling Forecast CAP CURVE.xlsx,Chum Modeling Forecast.csv:B10,1147,7,0,5,0
ВА12ОН_02_20151204 full.xlsx,Фильтр. Сигналы2:H2,232,2,0,1,0
MM1-0212S-6384.xlsx,IF Response:R25,304,4,0,2,0
Crowdfunding Analysis.xlsx,Kickstarter:D437,209,1,0,1,0
SAM-0.02 OR10x100-0.25_1 dataset analysis.xlsx,State026:B44,813,6,0,1,0
The Sorted Dataset Based on Separation and Location.xlsx,Clean Jamming:A2,115,1,0,1,0
Real-Statistics-Examples-Part-2A.xlsx,Res 3:C4,511,66,1,15,1
