fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
Marseille - Sorties - 1768.xlsx,Feuil1:L27,194,3,0,3,0
SAM-0.01 OR10x100-0.75_1 dataset analysis.xlsx,State026:G38,830,6,0,1,0
PIB 2000-2019 (INE).xlsx,Tabla_2:F52,236,3,0,2,0
Kickstarter_Challenge.Q1.Completed.png - Copy.xlsx,Sheet1:J2150,87,3,0,2,0
test_aggregating_functions.xlsx,1 | sqrt:A11,704,1,0,1,0
sd.xlsx,Results_Production:AY27,408,6,0,4,0
1 proportion hypothesis test with pivot table.xlsx,Sheet1:G417,107,1,0,1,0
CovidVaccinationProjection3-3-2021.xlsx,Projections:C7,2081,73,1,57,1
Schedulamatic.xlsx,Classes:E31,132,9,0,4,0
label_underwriter_data.xlsx,工作表1:AH2799,1370,0,0,0,0
工作簿1-20181122162938382.xlsx,不良明细:CEA5,540,1,0,1,0
Employees_1.xlsx,Summary Tables:D44,2481,4,0,4,0
5-18.xlsx,配件价格2:A10,591,2,1,2,1
SAM-0.01 OR30x100-0.25_4 dataset analysis.xlsx,State026:L67,652,6,0,1,0
الماتلين.xlsx,المشاريع:A3,696,1,0,1,0
Siskey_ABFT Mixing Data_original.xlsx,Sheet1:T1895,85,3,0,2,0
利润表16-4.开发公司-2019年预算及发展纲要(新河)(1)(1)(1).xlsx,19.现金流量表-财务 (IRR) (04年起):D18,17621,336,2,334,2
absoluteBestResponse.xlsx,data:A10568,5521,3,0,1,0
925_listener_data.xlsx,925_listener_data:B411,40,1,0,1,0
NPL SJT CASH  7-21.xlsx,ท่าพระ 62:W49,12230,52,1,52,1
Kickstarter_Challenge copy.xlsx,Outcomes Based on Goals:D5,170,4,0,1,0
VIL-2018-06.xlsx,JUN 7:S22,125,8,0,8,0
2019-02-27_quarter_all_business_income.xlsx,2019-02-27_quarter_all_business:H1646,341,2,0,2,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164544288.xlsx,不良明细:CMS66,438,1,0,1,0
Real-Statistics-Examples-Correlation-Reliability.xlsx,Corr 3a:D5,1559,1,0,1,0
zadanie5.xlsx,dane:E2,511,18264,90,18264,106
ВАТ06ОВ_02_20151120 full.xlsx,Фильтр. Сигналы2:H2,180,2,0,1,0
BehaviorAG_Mar23.xlsx,Therapeutic duration:D11,1016,2,0,1,0
COVID-AIRPORT.xlsx,DATA:M1,1814,2,0,2,0
StarterBook Angele Yazbec.xlsx,Bonus Chart Outcomes_Goals:D5,314,4,0,1,0
LR2.xlsx,Задание 1:B3,865,5,2,5,2
Supplementary Table 5 TiO2 unique peptides.xlsx,Proteomic Data:W8646,2529,1,0,1,0
Totalen per rekeningcode Jaarrekening 2015 provincie Groningen.xlsx,Kredieten productgroepen functi:F1,381,4,0,4,1
熱負荷と自然室温の計算シート.xlsx,1地域:P36,350,9,0,4,0
MATRIZ DE RIESGO CISEPRO 2013 MODIFICADA.xlsx,Hoja1:JH58,726,2,0,1,0
95_5_unguided.xlsx,95_5_Error:D39,356,2,0,2,0
MA_data_NEWDEF.xlsx,cleaned merger table:J640,221,1,0,1,0
OpenStudio_Standards.xlsx,SheetMap:B2,526,811,3,811,4
JRC-IDEES-2015_Residential_LU.xlsx,RES_hh_SLD:P178,3399,7,0,6,0
Kickstarter _Challenge.xlsx,Outcomes Based on Goals:D11,123,4,0,1,0
jalan 3 km per jam 50 meter.xlsx,take 3:D232,53,1,0,1,0
Report_2017 08.28.xlsx,Rpt:AH439,7275,15,0,15,0
loc.kor.produce.xlsx,产出数值:D4,134,308,1,308,1
Practical example. Confidence intervals_lesson.xlsx,Germany:AM28,371,0,0,0,0
1-1-3-Kickstarter Analysis Project Submitted.xlsx,Outcomes based on Goal:B3,433,9,0,9,0
Superstore1.xlsx,Dashboard:Q43,102,2,0,2,0
BC BÁN HÀNG CH BIÊN HÒA T9.2016.xlsx,19.09:G49,1079,4,0,4,0
Model Input Document Satisloh V1.1 LDS_Software - CPQ.xlsx,Configuration:E5,104,1,0,1,0
Potoff_data_branched_alkanes_nerd.xlsx,template:A43,179,6,0,6,0
Pres_Elec_Data_2012_PrimR.xlsx,Town:BX1088,5259,0,0,0,0
eurovision_song_contest_1975_2016.xlsx,Data:C2451,886,2,0,1,0
Spell_Config.xlsx,Skill_Level_Config:F5,836,248,1,246,1
HOS Figures - 2021-05-09.xlsx,Hosp ads from comm:E15,418,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211019_081739.xlsx,Pivot Tables:C7,129,1,0,1,0
ERCOT_2010_Hourly_Wind&Load_GAMS_formatter.xlsx,Discrete LDC:B28,1876,3,0,3,0
xDAVID.PARRAxIVANPINZON_salarios.xlsx,NOV TURNOS:F42,193,7,0,7,0
StromKurve_erstellen.xlsx,AlMg5 #1:A2,146,6,0,4,0
AccountHoldingsLogData.xlsx,Sheet1:AL1,3966,0,0,0,0
Diao2004_v1.xlsx,Conduction:T172,357,3,0,3,0
passive_skill_info.xlsx,Sheet4:A2,262,7,0,6,0
151121 hyst_char.xlsx,11_27_flow1:E268,260,3,0,1,0
kickstarter file.xlsx,goal:B11,447,4,0,1,0
ВА15ОН_01_20151227 full.xlsx,Фильтр. Сигналы2:H2,336,2,0,1,0
5C4-017-A HCRO Noise Charts 4-12dB 1-18GHz (0.25).xlsx,X1:C414,347,6,0,4,0
Day_11_Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Confidence Intervals:A2,351,1,0,1,0
TEA Percent Housing by Tract.xlsx,Sheet1:D24651,380,1,0,1,0
PendaHealthdata__Analysis.xlsx,Answer sheet:G4,11088,4,0,4,0
001-functions_financial_amortization_schedules.xlsx,iferror:D5,270,9,0,9,0
3.17.Practical-example.Confidence-intervals-lesson.xlsx,Germany:AM28,422,0,0,0,0
LeetCode.xlsx,C#:B1068,89,1,0,1,0
60-6.xlsx,Load-Displacement:D41,219,11,0,4,0
ANZ_synthesised_transaction_dataset_changed.xlsx,DSynth_Output_100c_3m_v3:F10568,265,2,0,1,0
radni.xlsx,javne_financije:BN4,616,0,0,0,0
2003 rel517.xlsx,rel517:J4133,913,1,0,1,0
andy_zipper__152__ICE - Mar27 Power & Gas VOL.xlsx,DD-EPM:U474,194,4,0,2,0
Results Database 5.xlsx,04-05 (2):G40,42004,285,2,284,2
destination_review.xlsx,Original:B11560,272,2,0,1,0
benjamin_rogers__1101__2000 Weekly Report - 092600.xlsx,Wilton:R52,575,30,1,30,1
bay6g7.xlsx,Sheet1:H29196,3717,2,0,2,0
Dane w czasie.xlsx,dane:E2,114,3,0,3,0
45-Spray-Test-100psi.xlsx,Analysis:R5,114,4,0,4,0
Socai.xlsx,Sheet1:C4,270,5,0,4,0
big.xlsx,Sheet1:C1,1660,1,0,1,0
CASE2_Kim_Tiono.xlsx,Using Excel_#1-3:B3,98,26,0,26,0
BASE_BERLINI_COMPLETA.xlsx,VENTAS_SEMANALES:A79,2218,4,0,1,0
AMHMCMC_DRBL.xlsx,AMHMCMC_DRBL_zHALFtoFIVE:N42,2050,3,0,3,0
策略分析_20160526.xlsx,總體策略合併統計:B2,615,325,3,308,3
PFIII_elasticities_ex2.xlsx,Sheet1:AJ1,2343,0,0,0,0
philkotse_car_details_cleaned.xlsx,latest_cleaned:H1027,241,1,0,1,0
HashKey.xlsx,Shenmue (PAL):E585,104,1,0,1,0
Toro.xlsx,Sheet1:D1,1403,2,0,1,0
D&D 5e Random Character Generator 9.9.1 RELEASE VERSION.xlsx,MATH:N151,1260,48,0,48,0
تلابت.xlsx,المشاريع :A3,958,1,0,1,0
exp2.xlsx,Raw Data_Experiment 2:I12676,78,1,0,1,0
KPMG1.xlsx,Pivot 1:D410,8746,3,0,2,0
relacao_geral_-_vodanet_-_12-12-2014.xlsx,Anatel:N1213,190,1,0,1,0
Pokemon Info.xlsx,Form Rows:F1,128,1,0,1,0
data-1-1-3-StarterBook_AG.xlsx,Kickstarter:D400,113,1,0,1,0
excel-challenge-iAppa.xlsx,Bonus:D4,359,4,0,1,0
relacao_geral_-_vodanet_-_17-03-2014.xlsx,Anatel:N1213,239,1,0,1,0
60_40_unguided.xlsx,Data:U46,2888,2,0,2,0
category-yahoo-auction.xlsx,21600:A248,280,3,0,2,0
2019-01-01行政区划四级.xlsx,街道|镇:H2,3685,3,0,3,0
nehody-brno.xlsx,06:T4828,1574,4,0,2,0
zaloi_0_nogrants.xlsx,Poor:B80,4880,245,2,245,2
SAM-0.1 OR5x100-0.75_5 dataset analysis.xlsx,State026:B47,810,6,0,1,0
STEP_1_in.xlsx,ALL_DATA:D21,244,5,0,5,0
Dashboard_M5_Price_Monthly_2018-10-26-20-02-11.xlsx,DBEDT Yearly:C4,636,1,0,1,0
record 12-30-2018(results for 4477 can't be trust).xlsx,Sheet1:A4206,1036,6,0,6,0
Logged Geyser Data_Final.xlsx,Sheet3:C6,2955,4,0,4,0
all reit industris per info.xlsx,ReferenceData:C2139,9669,2274,21,2273,22
R1CD.xlsx,Sheet1:I52,10860,1,0,1,0
Caida23MAggVerification.xlsx,Caida23MAggVerification:A539,185,6,0,1,0
Sustentabilidad.xlsx,CEV2:I5299,236,1,0,1,0
Start Year Calibration_2020.xlsx,EPS:C272,1549,1,0,1,0
CHILD STATUS - numbers affected JME chika.xlsx,May 2018:Y111,178,8,0,2,0
zaloi_1_nogrants.xlsx,Poor:B80,5027,245,3,245,3
VIL-2016-10.xlsx,OCT 27:Q14,167,8,0,8,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164118204.xlsx,不良明细:CMS66,499,1,0,1,0
REMISIONES- ENERO    2013.xlsx,OBRADOR CRED.:G1,4639,251,2,251,2
Практика 10.xlsx,Коэффициенты:B574,8231,6,0,1,0
Procedure_1-5009.xlsx,Procedure_1-5009:S4143,50,1,0,1,0
operabase_from_2016.xlsx,operabase_from_2016:C6397,2675,1,0,1,0
DBViajesCompleta.xlsx,Asistente2:D3,725,2,0,2,0
MLIAM10det_model.xlsx,economy:AI5,1629,0,0,0,0
albert.xlsx,sheet1:K2611,276,4,0,2,0
db_atm.xlsx,Sheet1:I36757,326,1,0,1,0
X-新语言包配置表.xlsx,Sheet2:B3,413,729,3,729,3
DrugVisData_Negated_Output_Parsed.xlsx,DrugVisData_Negated_Output_Pars:L13177,750,1,0,1,0
kickstart_challenge.xlsx,Kickstarter:I654,153,1,0,1,0
LevelC.xlsx,Sheet1:H40,211,3,0,3,1
ALL_USA_PL.xlsx,USA_regiony:A6,144,1,0,1,0
Dashboard_M5_Price_Monthly_2018-10-22-22-08-50.xlsx,DBEDT Yearly:C4,695,1,0,1,0
Revenue.xlsx,Chart:C32,2906,2,0,1,0
松_分级加载.xlsx,50:A2,209,6,0,6,0
Raster_Coordenadas.xlsx,Imagen Como Grilla:C85,2621,245,1,245,1
KB08_FC_1-1_nachher.xlsx,Kf_Kozeny-Carman:D26,28650,11,0,11,0
Ventas marzo 2021.xlsx,Ventas marzo 2021:P49,168,4,0,1,0
Historic_Nashville_City_Cemetery_Interments__1846-1979.xlsx,Historic_Nashville_City_Cemeter:B364,947,3,0,3,0
HousePrices_test_result.xlsx,HousePrices_test_result:C1315,115,4,0,2,0
DRMS-14-MFOI-00004_2.xlsx,ARCHIVED RECORDS:D9741,725,1,0,1,0
relacao_geral_-_vodanet_-_22-05-2013.xlsx,Faturamento:H391,178,1,0,1,0
CorrectingThePastData.xlsx,Experiment 1:EV35,478,0,0,0,0
SeverityIndex.xlsx,Myanmar:DU12,4245,2,0,2,0
lecture-3_tf-idf.xlsx,文書TF 計算用:G34,1141,2,0,2,0
工作簿1 - 副本-20181123103854775.xlsx,不良明细:CEA5,862,1,0,1,0
Dataset 1 - REWS and Turbulence Renormalisation - 01.xlsx,Levels:C3,3570,31,0,30,0
inventory_dates.xlsx,inventory:B68112,107,2,0,1,0
export.xlsx,export:C941,268,2,0,1,0
REMISIONES-- NOxxxxxxxxxxxxx    --- 2 0 1 5.xlsx,REM OBRADOR :B68,8727,1,0,1,0
IVANPINZON_Head Count Diciembre_2021.xlsx,NOV TURNOS:F28,163,7,0,7,0
rainfall_data.xlsx,Sheet1:K584,963,151,1,151,1
2018_02_03.xlsx,产品:AV94,808,0,0,0,0
Курсач.Кластер 7 -  All.xlsx,Мужчины:M15,462,7,0,7,0
Kickstarter_Challenge - Final.xlsx,Outcomes Based on Goals:D3,143,4,0,1,0
syllable_analysis.xlsx,syllable:AU43,3574,4,0,4,0
minimum_bounding_box.xlsx,Sheet1:E23811,2019,5,0,4,0
Client_List_2012-13-clean.xlsx,Client_List:M564,125,1,0,1,0
Data_Experiment.xlsx,Hoja1:E5411,368,2,0,1,0
VIL-2014-11.xlsx,NOV 29:Q10,122,9,0,9,0
StarterBook - Rafael Santos.xlsx,Bonus:B15,452,7,0,2,0
DDRStockReport_AITG_1171 (19).xlsx,Stock:V323,92,1,0,1,0
relacao_geral_-_vodanet_-_06-06-2013.xlsx,Faturamento:H391,203,1,0,1,0
Commission PSP RTSP 30-11-2018.xlsx,B2S:U58,258,6,0,6,0
VIL-2015-05.xlsx,MAY 6:Q10,202,9,0,9,0
Ting Excel StarterBook .xlsx,Sheet1:I3390,283,1,0,1,0
17-9d2f3331ce4165668838bbc4f7f3af76-1327952387.xlsx,formulario P-2011:U54,669,3,0,2,0
STORELAND_TBL.xlsx,Feuil4:C38,129,4,0,2,0
bitcoin-difficulty.xlsx,Data:D349,413,3,0,2,0
Japanese lyrics dictionary.xlsx,All lyrics:E3228,243,1,0,1,0
Copy of TriHistory.xlsx,Monthly Run Totals:H6,1785,1,0,1,0
StarterBook - Mary Gong.xlsx,Bonus:D6,91,4,0,1,0
SAM-0.01 OR30x100-0.25_10 dataset analysis.xlsx,State026:L67,690,6,0,1,0
tolerance_012814_HDMA_6-aminohexanoic.xlsx,subtracted:BF45,334,2,0,2,0
Cleaned_data_LZH_Master_v3.xlsx,Inhah. - Change YoY:B1,169,1,0,1,0
projectdata-nyse (1).xlsx,projectdata-nyse (1):H1599,171,3,0,2,0
DATA_WR_Weather_hourly_result.xlsx,WR I + III result:C18947,562,2,0,1,0
Category_wise_report_2017_synth.xlsx,Guwahati:BA13,677,2,0,1,0
RIG dauers CO2.xlsx,6351:F29,294,13,1,12,1
calibration_methods.xlsx,vessel calibrations:F5,154,8,0,8,0
Korngrößenverteilung_Mesh_final_new.xlsx,pos2b:K18,653,20,0,19,0
TOBG-Combined.RPKM.xlsx,Sheet1:D920,104,5,0,1,0
ufo_lowpitch.xlsx,Sheet1:A38,770,4,0,3,0
Real-Statistics-Examples-Regression-2.xlsx,IPFP 3.2:E6,1235,1988,22,1988,23
SAM-0.1 OR30x100-0.75_9 dataset analysis.xlsx,State026:L67,629,6,0,1,0
fwdhistperu.xlsx,Hoja2:E572,185,1,0,1,0
COMPRAS DE 11 SUR JULIO 2012.xlsx,MAYO 2012:BB10,733,1,0,1,0
monitoring_rebio_2020_05_11.xlsx,ISC:P1222,559,1,0,1,0
data processingfn.xlsx,VA:C4,1408,61,0,61,0
KickStarterBook.xlsx,Bonus:D4,237,4,0,1,0
VIL-2018-09.xlsx,22:AE34,251,1,0,1,0
I&A FY18 Raw Data Template.xlsx,REQUIRED Raw Data - Times:A7,303,1,0,1,0
covid-19-raw-data-2-12-2021.xlsx,TestingByDate (Test Date):H2,299,1,0,1,0
jonathan_mckay__16845__NYMarket0108.xlsx,TETCO_TRANSCO:L31,1026,111,1,110,1
StarterBook-HW1.xlsx,Goal Outcomes:D6,196,4,0,1,0
StarterBook-Solution.xlsx,Bonus:D7,226,4,0,1,0
数据库.xlsx,管材:B67,926,2,0,1,0
4583.xlsx,シート1:K3,2066,29,1,27,1
aqi 2.xlsx,filled data:N7542,4890,143,1,143,1
Practiceproject_2.xlsx,Dashboard_Prep:A34,299,3,0,1,0
Excel - StarterBook_Booth.xlsx,Dataset:I2389,340,1,0,1,0
real work solution.xlsx,Tasks 1-2:M20,392,6,0,5,0
NHL 2011-12.xlsx,SkaterStats:AA877,372,0,0,0,0
4.11.+Practical+example.+Confidence+intervals_lesson.xlsx,Germany:AM28,384,0,0,0,0
blocc2.91 18th Feb 01_29.xlsx,Growth:B3,133,4,0,4,0
cp_v_ac.xlsx,raise_vs_check:A2,412,1,0,1,0
Model Input Document Satisloh V1.2 4TX- CPQ.xlsx,Configuration:E5,87,1,0,1,0
summary (Autosaved).xlsx,FB:AA2,919,0,0,0,0
Situk 1988-2021 95%_MissFill_13_Jan_2022.xlsx,NewDistributions:AE39,93,3,0,2,0
152 - 155 - 15.xlsx,THE KHO:H14,100,4,0,3,0
2012.b.xlsx,2012.b:D41212,3000,3,0,2,0
AdmiralHome_Codes.xlsx,occupation codes:C594,74,1,0,1,0
3C LT AutomationModel.xlsx,Work:G442,229,1,0,1,0
2010 Chat 18xx Tourney Scoring Workbook.xlsx,Registration:A11,210,1,0,1,0
g9jdxseks2.06.2018.xlsx,例:H73,814,2,0,2,0
SAM-0.02 OR5x100-0.25_1 dataset analysis.xlsx,State026:B47,595,6,1,1,1
W6_V4 ReportFilters.xlsx,Orders:S525,88,4,0,3,0
BAU Amt Spent on Bldg Components.xlsx,Residential:D7,168,2,0,1,0
wide.xlsx,Sheet1:A1,92,1,0,1,0
English_Hindi.xlsx,new:B1265,175,2,0,2,0
SAM-0.02 OR10x100-0.75_1 dataset analysis.xlsx,State026:G38,870,6,0,1,0
Fact2Sheet_Corona_20200630.xlsx,ComparisonInf:F2,1467,1,0,1,0
knock_vertical.xlsx,data:J24,423,1,1,1,1
BC  KQKD T12.2017 BIÊN HÒA.xlsx,nguyen vat lieu kho:E41,189,20,0,20,0
Day3.xlsx,P1:E2,344,6,0,3,0
zn一分钟数据.xlsx,Sheet1:E2797,2139,8,0,3,0
CensusIncomeWithSample.xlsx,Analysis:A45,446,6,0,5,0
Data_Analysis_Part_3.xlsx,brillBaseline_ELL_ELL:B36,2997,2,0,2,0
7980.xlsx,シート1:K3,2317,29,1,27,1
FM_Excel Homework.xlsx,Bonus:C10,254,4,0,1,0
whatsapp_edit.xlsx,whatsapp_edit:A41,286,8,0,6,0
工作簿1-20181122140451041.xlsx,不良明细:CEA5,381,1,0,1,0
BIM_물량집계 자동화 산출기준표_rC(20210809).xlsx,Gutters:Q49,274,7,0,7,0
Stone - Chargeback Challenge.xlsx,Dados:B22186,423,1,0,1,0
工作簿1-20181122161459097.xlsx,不良明细:CEA5,457,1,0,1,0
LAUNCH_MESpcport_Revenue_MC.xlsx,Maine Spaceport Rev. Projection:E26,4995,22,0,18,0
dang ky kh.xlsx,CHINH SUA TTKH:N13,335,4,0,4,0
Solution_DataToClean - Kaggle.xlsx,Solution_DataToClean - Kaggle:B2,321,1,0,1,0
monitoring_v4_2020-04-07.xlsx,Sheet1:F3421,575,1,0,1,0
Fact2Sheet_Corona_20200626.xlsx,ComparisonInf:F2,1556,1,0,1,0
đơn hàng.xlsx,03-04:A133,132,1,0,1,0
blocc2.91 10th Mar 13_37.xlsx,LocationAdj:K21,154,12,0,12,0
ExcelHomework.xlsx,Bonus %Success vs Amount:D5,293,4,0,1,0
Automation_excel_work.xlsx,재정렬-회전변환:I5,1605,64,0,63,0
勃泰增建廠房.xlsx,估算:C8573,896,1,0,1,0
2.01_-_high_risk.xlsx,Checker:B50,141,6,0,6,0
POWER POINT.xlsx,2:F41,304,12,0,12,0
Tio Cash Master 0150 Factors.xlsx,0150 01 factors:F6,183,1,0,1,0
PredictingaBankingCustomer.xlsx,Testdata:V44,86,3,0,3,0
Start Year Capacities.xlsx,Form 860 2018:L3,2903,1,0,1,0
BOM_Formula_final.xlsx,Sheet1:B10,117,2,0,2,0
Ias34Ep.xlsx,LNM34EP－複製 (2):E7224,1491,1,0,1,0
Kick Starter Dataset Breakdown.xlsx,Bonus 1:D3,129,4,0,1,0
Calculations.eng.xlsx,Distance heading target _octave:C22,156,4,0,3,0
표점_계산기_배포용_Beta_version.xlsx,표점 계산기:BZ7,934,0,0,0,0
final assessment.xlsx,Data:O42,178,6,0,6,0
2019-06-15-0811_empty_racir.xlsx,Measurements:D13,961,20,0,5,0
工作簿1-20181122160355407.xlsx,不良明细:CEA5,453,1,0,1,0
bd_perfiles_7M_plateau.xlsx,bd_perfil:D634,465,3,0,2,0
viz.xlsx,viz:G5725,817,2,0,1,0
relacao_geral_-_vodanet_-_17-04-2013.xlsx,Faturamento:H391,207,1,0,1,0
GESTION_DE_LLAMADAS_BASE_58709_AL_28-11.xlsx,Hoja2:D14,1572,3,0,2,0
Gilchrist & Cowan 2014_Experiment 1 data.xlsx,Raw Data_Experiment1:I1242,263,1,0,1,0
SAM-0.2 OR5x100-0.25_9 dataset analysis.xlsx,State026:B47,586,6,0,1,0
metro.xlsx,Sheet7:A3,920,26,0,25,0
caldata.xlsx,Analysis for cur32:C2340,256,19,0,15,0
211018 BTC 2012년부터 변동성 돌파 확인.xlsx,BTC_USD Bitfinex Historical Dat:E2,1596,12,0,10,0
dataset_emotion3_ver2.xlsx,Sheet1:B54935,338,1,0,1,0
1_Clean_Original_Intersection_Car_only.xlsx,Crossing-by_DRM2403:H17530,1891,3,0,2,0
skips_pop_2019.xlsx,skips_pop_2019:D43131,501,1,0,1,0
poisson calc_20212022_olddata.xlsx,fixture:M1288,5191,2,0,2,0
Marseille entrées 1762.xlsx,Sortie:L952,107,3,0,2,0
测试-30000.xlsx,Sheet2:A1,5979,35,0,35,0
工作簿1-20181122143030504.xlsx,不良明细:CEA5,442,1,0,1,0
30380.xlsx,14-09-17:O7,149,3,0,3,0
30daysback-answer.xlsx,result:A12,213,4,0,3,0
Test_01.xlsx,Diagramme:V1285,767,8,0,5,0
benchmark_AMP_models.xlsx,calculation_main:E3,399,4,0,3,0
СВОДНАЯ_ТАБЛИЦА_ДАННЫХ_2.xlsx,ВЕТЕР_класт:A4,335,15,0,14,0
Datos municipios.xlsx,tam&dens-mun:A1974,150,2,0,1,0
工作簿1 - 副本-20181126093926001.xlsx,不良明细:CEA5,383,1,0,1,0
subset3-tally.xlsx,tally:D898,160,1,0,1,0
blocc2.91 10th Mar 06_25.xlsx,LocationAdj:K12,175,19,0,19,0
Excel-Challenge HW.xlsx,Dataset:D68,179,1,0,1,0
Ventas mar 2020.xlsx,Ventas marzo 2020:T49,161,14,0,14,0
1801-1820班高一期考（2）成绩统计表20190708.xlsx,总表:I83,122,14,0,14,0
SAM-0.2 OR5x100-0.50_6 dataset analysis.xlsx,State026:B47,611,6,0,1,0
StarterBook-Excel-Homework (version 1).xlsx,Kickstarter Table:I662,178,1,0,1,0
W23703-118.xlsx,Sheet1:D2,534,4,0,4,0
052018_Performance vs Target tracking_ENT.xlsx,Playback:AK54,543,0,0,0,0
VIL-2014-07.xlsx,JULY 22:Q10,143,14,0,14,0
工作簿1 - 副本-20181123111830856.xlsx,不良明细:CEA5,448,1,0,1,0
ACL_bleu_abs-sysA-wstA_con_stem_stop.xlsx,BLEU-2:C36,182,9,0,9,0
relacao_geral_-_vodanet_-_08-04-2014.xlsx,Anatel:N1213,237,1,0,1,0
Plotting_data.xlsx,Sheet2:K45,323,2,0,2,0
Kickstarter_Challenge_submit.xlsx,Kickstarter:J1820,150,2,0,2,0
Sample - Superstore_NovikovAV.xlsx,Orders:U3414,158,1,0,1,0
GIS开挖区域.xlsx,路线:A838,129,1,0,1,0
ipl_batting (2).xlsx,ipl_batting:A7474,107,1,0,1,0
NCSP Lat.xlsx,Taul1:C1110,1825,9,0,2,0
Dataset 1 - RAWS and Veer and Upflow - 01.xlsx,Levels:C3,1334,31,1,29,1
experiment results.xlsx,routers_data_process:G111,469,9,0,9,0
5C4-005-A Minex 2015-10-21 Noise Charts 1-18GHz.xlsx,X1:E13,530,7,0,4,0
teeeest.xlsx,18:BI5,148927,0,0,0,0
evaluate_score_Model_seq2seq_attention.xlsx,Sheet1:E13552,555,2,0,1,0
设计思考.xlsx,三国志参考:E3,1609,11,0,4,0
pin-BARNES.out-none-Thu-Jul-11-10-53-18-2013--.xlsx,pin-BARNES.out-none-Thu-Jul-11-:B24,427,7,0,5,0
VIL-2015-02.xlsx,FEB 7:Q15,119,8,0,8,0
8c20-1.xlsx,真实应力应变 -R-O model:B374,187,13,1,5,1
قلعة-سنان.xlsx,المشاريع:A3,754,1,0,1,0
St. Vincent Mercy Hospital.xlsx,CPT:K941,216,2,0,1,0
Movable.exclosure.data.RAW.xlsx,Exclosure.data.biomass:N272,154,1,0,1,0
2019-06-15-0826_cyperidium_japonicum.xlsx,Measurements:C11,836,17,0,6,0
933b1e1d-a18e-435e-85ab-621f0be9d323.xlsx,Sheet1:BA5630,1502,0,0,0,0
W1GS66030-10.xlsx,Sheet1:C2,664,4,0,4,0
emissions_reduction_master_sheet.xlsx,SecAgg:A422,207,1,0,1,0
HistoricalQuotes.xlsx,Zions10Years:B38,1428,51,1,40,1
صفاقس.xlsx,المشاريع:A3,1045,1,0,1,0
detil_pengasuhan.xlsx,detil_pengasuhan:A2,229,1,0,1,0
Model Input Document Satisloh V1.2 3BX- CPQ.xlsx,Configuration:E5,74,1,0,1,0
data-1-1-3-StarterBook2nd go 2.xlsx,Descriptive Statistics Plays:B11,153,1,0,1,0
nl2019_wind_inland.xlsx,Onshore:A5,1275,1,0,1,0
myFile.xlsx,allresults:H23809,6987,2,0,2,0
AirQualityUCI3.xlsx,AirQualityUCI:B701,112,1,0,1,0
AirportIq5010_export_1614978942044.xlsx,data:B19136,439,1,0,1,0
SchedulamaticJulyB.xlsx,Classes:H32,156,9,0,5,0
Bank Term Deposit Subscription Report.xlsx,Report:D288,311,4,0,4,0
Sequoyah_Coopers Excel Homework 1.xlsx,Sheet1:N3446,358,1,0,1,0
naiveBayesFinal.xlsx,Bayes Theorem:O5280,1721,10,0,1,0
SYNTHESE UKRAINE 2016 V30 11 2017.xlsx,Donetsk:P191,3061,506,5,506,5
kickstarter1.xlsx,Kickstarter :J473,100,2,0,2,0
GRE - Hubbart Elementary_Threecocalcs 0_5_2.xlsx,2-Quote Inputs:F36,3184,22,0,19,0
resultats.xlsx,test:E35,776,13,0,13,0
WebAssembly Security.xlsx,Topics by Category:AI13,251,0,0,0,0
REPORT T06 - 2018.xlsx,Rpt:BC437,8164,0,0,0,0
controle-de-estoque.xlsx,Saidas:C1074,154,1,0,1,0
msme_data_with_notes.xlsx,Puerto Rico:C13,1721,7,0,4,0
VIL-2016-08.xlsx,AUG 26:Q14,127,8,0,8,0
bdflows.xlsx,annual_baseflowdominent:P6634,1386,2,0,2,0
Whatsapp reporting database v0.xlsx,Sheet1:D633,143,2,0,2,0
pollutionData204273.xlsx,pollutionData204273.csv:A7,106,1,0,1,0
REMISIONES-- E N E R O         --- 2 0 1 6.xlsx,REM OBRADOR :D112,8606,3,0,3,0
InvestorsReport-JetTokenIncorporated-20200927144102.xlsx,Active Investors:L5135,589,3,0,1,0
data-1-1-3-StarterBook_git.xlsx,Failed US Photobooks:E5,126,1,0,1,0
Community Crime 2016.xlsx,2016:S1,90,455,1,1,1
Final DZ Data - Feb 19.xlsx,Labels:C6794,298,1,0,1,0
HotOcall_latencies_in_cycles.xlsx,HotOcall_latencies_in_cycles:B2,3885,1,0,1,0
6 - Formatting and Styles.xlsx,Orders After:P841,148,5,1,4,1
task_info_data.xlsx,task_info_data:A3,817,8,0,8,0
HW3-TeamSchedules.xlsx,HW3-TeamSchedules:D44,1701,8,0,2,0
pwt90_NA.xlsx,Data:H870,1297,1,0,1,0
spread_noquest_4_processing.xlsx,1_processing_time:D2572,168,1,1,1,1
工作簿1-20181122112157392.xlsx,不良明细:CEA5,396,1,0,1,0
benjamin_rogers__1161__2000 Weekly Report - 0912.xlsx,Wilton:R52,420,30,0,30,0
